,time_open,price_open,price_high,price_low,price_close,volume_traded,trades_count,week
1313,2020-02-24 23:00:00+00:00,9633.9,9671.98,9610.0,9656.13,1133.537325,16897,8
1314,2020-02-25 00:00:00+00:00,9655.52,9671.12,9602.39,9616.74,1226.197162,15406,8
1315,2020-02-25 01:00:00+00:00,9617.22,9650.98,9580.0,9590.44,1451.497211,16039,8
1316,2020-02-25 02:00:00+00:00,9590.71,9621.98,9567.22,9608.24,1240.380437,16618,8
1317,2020-02-25 03:00:00+00:00,9607.34,9627.52,9571.45,9579.44,1074.220921,14019,8
1318,2020-02-25 04:00:00+00:00,9579.94,9604.99,9551.11,9576.22,1313.065263,14752,8
1319,2020-02-25 05:00:00+00:00,9576.23,9592.73,9528.19,9556.3,1964.007109,19940,8
1320,2020-02-25 06:00:00+00:00,9556.82,9571.75,9505.0,9540.53,2074.705216,24471,8
1321,2020-02-25 07:00:00+00:00,9537.81,9538.83,9486.18,9520.16,2109.555713,22065,8
1322,2020-02-25 08:00:00+00:00,9520.06,9581.63,9502.57,9552.43,2151.789199,22890,8
1323,2020-02-25 09:00:00+00:00,9552.2,9596.03,9550.55,9561.36,1474.951729,16617,8
1324,2020-02-25 10:00:00+00:00,9561.36,9580.98,9536.0,9552.72,1490.285132,15946,8
1325,2020-02-25 11:00:00+00:00,9552.79,9645.0,9488.0,9627.22,3129.908439,29454,8
1326,2020-02-25 12:00:00+00:00,9626.43,9675.0,9595.05,9615.51,2654.945792,26650,8
1327,2020-02-25 13:00:00+00:00,9616.34,9620.0,9550.0,9567.8,1993.302928,21383,8
1328,2020-02-25 14:00:00+00:00,9568.87,9570.31,9360.0,9404.87,5921.857641,54723,8
1329,2020-02-25 15:00:00+00:00,9404.87,9436.82,9369.0,9397.47,2890.722209,32315,8
1330,2020-02-25 16:00:00+00:00,9395.19,9460.56,9300.0,9308.85,5441.766775,54024,8
1331,2020-02-25 17:00:00+00:00,9308.84,9392.06,9281.0,9335.24,3345.509164,31368,8
1332,2020-02-25 18:00:00+00:00,9335.21,9399.0,9322.47,9375.4,1918.345241,20224,8
1333,2020-02-25 19:00:00+00:00,9374.94,9377.36,9322.06,9359.95,1563.285978,18020,8
1334,2020-02-25 20:00:00+00:00,9359.95,9377.76,9297.0,9329.86,1681.859922,21619,8
1335,2020-02-25 21:00:00+00:00,9329.58,9417.0,9250.0,9389.88,3129.096759,30841,8
1336,2020-02-25 22:00:00+00:00,9389.92,9426.02,9366.8,9396.01,1370.893937,19479,8
1337,2020-02-25 23:00:00+00:00,9395.96,9396.16,9306.9,9315.84,1458.413742,17379,8
1338,2020-02-26 00:00:00+00:00,9316.48,9377.44,9292.0,9312.05,1806.060724,20672,9
1339,2020-02-26 01:00:00+00:00,9311.71,9332.57,9203.0,9205.46,4856.519069,43792,9
1340,2020-02-26 02:00:00+00:00,9203.85,9231.2,9111.0,9203.36,5690.587797,55753,9
1341,2020-02-26 03:00:00+00:00,9203.49,9209.12,9133.22,9170.13,2390.929183,25026,9
1342,2020-02-26 04:00:00+00:00,9170.13,9201.0,9120.0,9182.83,2207.569539,22901,9
1343,2020-02-26 05:00:00+00:00,9183.09,9207.86,9146.25,9202.69,2052.706459,22136,9
1344,2020-02-26 06:00:00+00:00,9203.09,9220.0,9175.01,9215.87,2030.485799,19861,9
1345,2020-02-26 07:00:00+00:00,9215.87,9219.0,9136.0,9148.08,2517.912652,23550,9
1346,2020-02-26 08:00:00+00:00,9148.08,9225.0,9102.0,9195.67,3950.023609,33710,9
1347,2020-02-26 09:00:00+00:00,9196.2,9203.0,9121.31,9131.14,2502.550852,27420,9
1348,2020-02-26 10:00:00+00:00,9130.07,9197.57,9109.0,9182.63,2085.199998,24766,9
1349,2020-02-26 11:00:00+00:00,9183.45,9189.0,9143.33,9158.37,1519.968172,19062,9
1350,2020-02-26 12:00:00+00:00,9158.36,9303.36,9040.0,9285.34,7776.941421,66828,9
1351,2020-02-26 13:00:00+00:00,9285.34,9288.97,9055.0,9092.67,4040.190693,37948,9
1352,2020-02-26 14:00:00+00:00,9092.52,9136.7,8979.03,9044.17,6348.378162,58019,9
1353,2020-02-26 15:00:00+00:00,9043.3,9060.0,8980.27,8995.29,3981.896265,40626,9
1354,2020-02-26 16:00:00+00:00,8995.75,9030.0,8633.63,8750.1,14384.162585,101729,9
1355,2020-02-26 17:00:00+00:00,8748.84,8800.0,8660.9,8735.95,5806.416674,52394,9
1356,2020-02-26 18:00:00+00:00,8736.94,8846.23,8723.44,8842.49,3666.257788,36965,9
1357,2020-02-26 19:00:00+00:00,8842.27,8860.0,8782.02,8831.14,2920.918859,29541,9
1358,2020-02-26 20:00:00+00:00,8831.14,8864.0,8775.0,8804.35,2238.098339,27475,9
1359,2020-02-26 21:00:00+00:00,8804.17,8835.0,8742.01,8748.21,1819.560186,21816,9
1360,2020-02-26 22:00:00+00:00,8748.14,8835.0,8713.03,8785.0,2091.162615,24318,9
1361,2020-02-26 23:00:00+00:00,8785.0,8839.0,8781.1,8785.25,1360.556087,17174,9
1362,2020-02-27 00:00:00+00:00,8786.0,8792.52,8615.97,8646.87,5063.470661,42367,9
1363,2020-02-27 01:00:00+00:00,8646.71,8715.09,8531.0,8694.19,6292.826584,56013,9
1364,2020-02-27 02:00:00+00:00,8694.19,8743.9,8650.0,8699.92,2998.155818,28052,9
1365,2020-02-27 03:00:00+00:00,8699.1,8765.75,8640.0,8739.68,2196.831652,22354,9
1366,2020-02-27 04:00:00+00:00,8739.68,8754.67,8667.58,8710.09,1750.286094,18297,9
1367,2020-02-27 05:00:00+00:00,8710.05,8784.7,8699.6,8762.7,2255.006172,22797,9
1368,2020-02-27 06:00:00+00:00,8763.72,8838.28,8750.0,8808.57,3315.891383,34152,9
1369,2020-02-27 07:00:00+00:00,8808.65,8826.98,8755.0,8814.05,2640.554607,24440,9
1370,2020-02-27 08:00:00+00:00,8814.21,8859.42,8784.25,8789.12,2987.018695,30929,9
1371,2020-02-27 09:00:00+00:00,8789.08,8840.0,8741.12,8750.6,2178.080464,24148,9
1372,2020-02-27 10:00:00+00:00,8750.18,8825.03,8730.0,8819.49,2640.671309,26799,9
1373,2020-02-27 11:00:00+00:00,8820.0,8831.5,8784.0,8804.36,2154.327516,21637,9
1374,2020-02-27 12:00:00+00:00,8804.27,8941.91,8747.03,8785.73,6436.669144,51482,9
1375,2020-02-27 13:00:00+00:00,8785.7,8848.08,8751.53,8821.59,2068.964777,23228,9
1376,2020-02-27 14:00:00+00:00,8823.21,8884.77,8774.53,8856.34,2794.394745,29681,9
1377,2020-02-27 15:00:00+00:00,8855.7,8901.11,8825.0,8847.16,3111.684476,29136,9
1378,2020-02-27 16:00:00+00:00,8847.0,8971.77,8846.71,8931.23,4063.806025,36201,9
1379,2020-02-27 17:00:00+00:00,8930.37,8951.87,8876.01,8912.32,2798.020124,27033,9
1380,2020-02-27 18:00:00+00:00,8912.22,8937.72,8868.54,8888.43,2071.065665,22670,9
1381,2020-02-27 19:00:00+00:00,8888.43,8919.0,8847.23,8915.34,1835.378931,19176,9
1382,2020-02-27 20:00:00+00:00,8915.34,8917.66,8865.18,8883.71,1390.454013,15046,9
1383,2020-02-27 21:00:00+00:00,8883.6,8900.0,8735.63,8761.24,3306.089861,29234,9
1384,2020-02-27 22:00:00+00:00,8761.27,8831.09,8650.0,8794.74,4186.798635,39985,9
1385,2020-02-27 23:00:00+00:00,8796.8,8825.33,8755.2,8823.21,1947.131411,21789,9
1386,2020-02-28 00:00:00+00:00,8823.25,8900.0,8784.01,8856.05,2289.889458,22680,9
1387,2020-02-28 01:00:00+00:00,8856.15,8900.0,8811.2,8893.6,1148.651113,14634,9
1388,2020-02-28 02:00:00+00:00,8893.62,8897.8,8842.28,8868.43,1029.412933,11620,9
1389,2020-02-28 03:00:00+00:00,8868.15,8887.68,8829.44,8837.51,1233.240308,15140,9
1390,2020-02-28 04:00:00+00:00,8837.0,8860.0,8816.52,8827.37,897.598038,12914,9
1391,2020-02-28 05:00:00+00:00,8825.09,8830.05,8777.36,8782.61,1831.399864,19041,9
1392,2020-02-28 06:00:00+00:00,8782.74,8802.99,8760.0,8777.83,1611.916626,18557,9
1393,2020-02-28 07:00:00+00:00,8777.27,8785.81,8695.1,8728.74,2720.240236,29716,9
1394,2020-02-28 08:00:00+00:00,8728.39,8779.55,8700.0,8701.91,2325.283751,23952,9
1395,2020-02-28 09:00:00+00:00,8701.91,8734.71,8578.41,8604.5,5924.737137,44787,9
1396,2020-02-28 10:00:00+00:00,8606.31,8652.23,8541.1,8589.7,4596.834871,37881,9
1397,2020-02-28 11:00:00+00:00,8590.96,8638.4,8559.0,8585.96,2341.916492,22795,9
1398,2020-02-28 12:00:00+00:00,8586.43,8600.0,8445.0,8525.0,6838.705645,49232,9
1399,2020-02-28 13:00:00+00:00,8525.01,8707.43,8495.01,8660.44,5800.977975,42964,9
1400,2020-02-28 14:00:00+00:00,8660.58,8684.93,8563.73,8664.28,3840.986337,30702,9
1401,2020-02-28 15:00:00+00:00,8663.5,8724.64,8625.0,8715.94,2985.72762,27893,9
1402,2020-02-28 16:00:00+00:00,8715.0,8738.0,8630.02,8638.32,3132.261673,32209,9
1403,2020-02-28 17:00:00+00:00,8638.11,8640.0,8485.0,8570.88,6945.479249,59048,9
1404,2020-02-28 18:00:00+00:00,8570.88,8598.66,8505.5,8539.71,2824.287281,29177,9
1405,2020-02-28 19:00:00+00:00,8539.72,8600.0,8520.0,8577.21,1758.73018,17601,9
1406,2020-02-28 20:00:00+00:00,8577.21,8707.0,8567.97,8614.39,3345.779017,28901,9
1407,2020-02-28 21:00:00+00:00,8614.15,8691.96,8610.07,8656.74,1374.053599,16037,9
1408,2020-02-28 22:00:00+00:00,8656.74,8780.42,8654.77,8777.94,2125.80079,25848,9
1409,2020-02-28 23:00:00+00:00,8779.12,8799.0,8670.79,8692.91,2231.298784,22398,9
1410,2020-02-29 00:00:00+00:00,8690.8,8773.17,8690.0,8719.95,1468.795881,18849,9
1411,2020-02-29 01:00:00+00:00,8719.04,8734.37,8656.0,8675.77,1267.410839,15875,9
1412,2020-02-29 02:00:00+00:00,8675.0,8725.67,8671.01,8706.95,1270.06104,13828,9
1413,2020-02-29 03:00:00+00:00,8706.96,8730.0,8675.37,8714.73,948.576237,13766,9
1414,2020-02-29 04:00:00+00:00,8714.53,8755.0,8714.5,8741.79,965.43865,13485,9
1415,2020-02-29 05:00:00+00:00,8741.79,8768.0,8729.81,8768.0,1146.212675,16679,9
1416,2020-02-29 06:00:00+00:00,8767.99,8790.0,8696.42,8708.78,2761.437144,24455,9
1417,2020-02-29 07:00:00+00:00,8708.64,8755.0,8699.97,8745.81,1482.706034,14846,9
1418,2020-02-29 08:00:00+00:00,8745.82,8763.71,8720.0,8749.03,1023.985695,14304,9
1419,2020-02-29 09:00:00+00:00,8749.21,8749.81,8673.53,8686.84,1614.095912,16522,9
1420,2020-02-29 10:00:00+00:00,8687.19,8722.6,8623.4,8630.29,1738.837569,21992,9
1421,2020-02-29 11:00:00+00:00,8630.29,8712.99,8600.0,8696.98,2327.852773,25473,9
1422,2020-02-29 12:00:00+00:00,8696.95,8698.87,8649.2,8661.52,1709.721312,19096,9
1423,2020-02-29 13:00:00+00:00,8661.77,8662.44,8604.27,8634.09,1595.472919,19904,9
1424,2020-02-29 14:00:00+00:00,8634.42,8639.48,8572.22,8622.47,2384.744922,24973,9
1425,2020-02-29 15:00:00+00:00,8622.67,8672.51,8585.44,8650.0,2588.10237,21501,9
1426,2020-02-29 16:00:00+00:00,8650.0,8662.74,8600.0,8604.29,2354.434065,21100,9
1427,2020-02-29 17:00:00+00:00,8603.58,8652.54,8591.47,8651.7,1190.798839,14644,9
1428,2020-02-29 18:00:00+00:00,8651.76,8676.0,8631.83,8663.73,1191.836303,14832,9
1429,2020-02-29 19:00:00+00:00,8664.29,8674.0,8630.5,8671.41,864.099022,12559,9
1430,2020-02-29 20:00:00+00:00,8670.64,8671.61,8640.0,8654.96,699.147632,11012,9
1431,2020-02-29 21:00:00+00:00,8654.95,8663.22,8610.02,8634.58,1112.708862,11332,9
1432,2020-02-29 22:00:00+00:00,8633.26,8637.64,8592.99,8634.65,1034.669186,13158,9
1433,2020-02-29 23:00:00+00:00,8634.94,8659.96,8523.55,8523.61,2007.037154,19990,9
1434,2020-03-01 00:00:00+00:00,8523.61,8613.57,8511.11,8547.25,1952.74052,22876,9
1435,2020-03-01 01:00:00+00:00,8546.65,8649.0,8514.06,8639.28,1901.273287,24731,9
1436,2020-03-01 02:00:00+00:00,8640.23,8675.0,8617.73,8630.86,1271.182357,16257,9
1437,2020-03-01 03:00:00+00:00,8631.94,8665.86,8616.45,8620.36,933.691818,13964,9
1438,2020-03-01 04:00:00+00:00,8620.17,8634.73,8560.45,8580.73,1387.244217,15680,9
1439,2020-03-01 05:00:00+00:00,8580.72,8592.8,8538.0,8586.83,1510.933361,14302,9
1440,2020-03-01 06:00:00+00:00,8586.5,8588.01,8521.0,8543.48,1218.853012,13959,9
1441,2020-03-01 07:00:00+00:00,8543.57,8567.37,8520.58,8541.16,1320.002307,15105,9
1442,2020-03-01 08:00:00+00:00,8541.15,8594.87,8518.0,8532.0,1596.612721,17604,9
1443,2020-03-01 09:00:00+00:00,8531.29,8589.93,8522.0,8539.63,1234.636551,16556,9
1444,2020-03-01 10:00:00+00:00,8540.08,8585.75,8539.64,8570.43,921.768788,12790,9
1445,2020-03-01 11:00:00+00:00,8570.43,8650.0,8550.34,8648.37,1814.296021,17932,9
1446,2020-03-01 12:00:00+00:00,8647.42,8750.0,8558.0,8575.0,4473.417801,40309,9
1447,2020-03-01 13:00:00+00:00,8574.67,8625.29,8535.24,8609.34,2293.276319,22765,9
1448,2020-03-01 14:00:00+00:00,8609.69,8629.31,8555.15,8565.0,1532.344713,17581,9
1449,2020-03-01 15:00:00+00:00,8564.78,8599.95,8542.45,8557.8,1514.438316,18457,9
1450,2020-03-01 16:00:00+00:00,8557.8,8582.73,8454.57,8522.3,3807.585449,38150,9
1451,2020-03-01 17:00:00+00:00,8523.13,8529.97,8460.9,8500.0,2099.887833,21971,9
1452,2020-03-01 18:00:00+00:00,8499.87,8512.1,8456.22,8457.63,1747.907014,16369,9
1453,2020-03-01 19:00:00+00:00,8458.03,8571.86,8411.0,8542.2,3865.899608,29608,9
1454,2020-03-01 20:00:00+00:00,8541.22,8565.24,8488.0,8492.2,1420.359954,16211,9
1455,2020-03-01 21:00:00+00:00,8492.21,8540.09,8470.0,8526.44,1493.865999,15587,9
1456,2020-03-01 22:00:00+00:00,8526.41,8583.0,8516.0,8561.75,1258.888126,18852,9
1457,2020-03-01 23:00:00+00:00,8561.56,8591.82,8530.07,8531.88,1321.095687,14403,9
1458,2020-03-02 00:00:00+00:00,8530.3,8572.22,8498.0,8558.04,2008.746106,17756,9
1459,2020-03-02 01:00:00+00:00,8559.3,8572.54,8518.5,8560.4,1138.478531,12424,9
1460,2020-03-02 02:00:00+00:00,8560.28,8650.0,8556.82,8626.06,1871.722858,14340,9
1461,2020-03-02 03:00:00+00:00,8625.2,8648.63,8601.01,8601.99,1235.803147,12665,9
1462,2020-03-02 04:00:00+00:00,8601.99,8645.0,8597.98,8643.24,1952.791939,16288,9
1463,2020-03-02 05:00:00+00:00,8643.32,8663.43,8620.24,8658.0,2166.518151,18580,9
1464,2020-03-02 06:00:00+00:00,8658.01,8699.5,8624.56,8624.89,3073.655854,23936,9
1465,2020-03-02 07:00:00+00:00,8624.78,8650.0,8602.48,8625.39,2067.240708,18764,9
1466,2020-03-02 08:00:00+00:00,8625.39,8671.37,8619.63,8665.07,1634.007246,16883,9
1467,2020-03-02 09:00:00+00:00,8666.05,8712.66,8652.82,8697.04,2843.803214,26086,9
1468,2020-03-02 10:00:00+00:00,8697.04,8774.0,8694.75,8722.1,4045.465828,32016,9
1469,2020-03-02 11:00:00+00:00,8722.05,8776.98,8651.0,8758.35,3390.881786,26520,9
1470,2020-03-02 12:00:00+00:00,8758.39,8783.0,8718.95,8753.44,2455.596607,22802,9
1471,2020-03-02 13:00:00+00:00,8753.44,8854.7,8753.27,8829.41,4021.880785,33573,9
1472,2020-03-02 14:00:00+00:00,8828.96,8885.0,8810.25,8814.89,3820.379964,37578,9
1473,2020-03-02 15:00:00+00:00,8814.4,8855.0,8773.0,8829.21,3089.411745,27089,9
1474,2020-03-02 16:00:00+00:00,8829.21,8875.0,8818.66,8858.58,2552.423717,27037,9
1475,2020-03-02 17:00:00+00:00,8858.4,8917.99,8851.09,8868.33,2896.377908,25610,9
1476,2020-03-02 18:00:00+00:00,8868.26,8890.0,8840.03,8859.99,1689.997372,17650,9
1477,2020-03-02 19:00:00+00:00,8859.99,8885.0,8823.0,8883.12,1263.107767,14517,9
1478,2020-03-02 20:00:00+00:00,8882.88,8884.98,8850.0,8882.24,1366.31818,13709,9
1479,2020-03-02 21:00:00+00:00,8882.23,8940.22,8880.97,8935.09,2083.95919,21140,9
1480,2020-03-02 22:00:00+00:00,8935.75,8965.75,8909.52,8910.84,1451.583673,19046,9
1481,2020-03-02 23:00:00+00:00,8911.61,8916.86,8877.0,8915.24,1599.758759,20721,9
1482,2020-03-03 00:00:00+00:00,8911.18,8919.65,8813.82,8840.14,2364.857127,22919,9
1483,2020-03-03 01:00:00+00:00,8840.15,8861.29,8815.0,8815.77,1384.665186,16211,9
1484,2020-03-03 02:00:00+00:00,8815.77,8866.35,8804.16,8864.99,1740.190118,18055,9
1485,2020-03-03 03:00:00+00:00,8864.99,8887.55,8846.0,8866.6,1101.855443,14002,9
1486,2020-03-03 04:00:00+00:00,8865.9,8867.89,8825.08,8841.33,1233.480242,12940,9
1487,2020-03-03 05:00:00+00:00,8841.0,8856.0,8812.0,8850.49,1175.155899,13643,9
1488,2020-03-03 06:00:00+00:00,8850.49,8853.72,8780.0,8783.83,1959.722318,17326,9
1489,2020-03-03 07:00:00+00:00,8783.92,8785.98,8746.42,8756.08,2604.979784,22422,9
1490,2020-03-03 08:00:00+00:00,8755.64,8791.87,8735.37,8772.22,2097.896449,19417,9
1491,2020-03-03 09:00:00+00:00,8772.16,8825.33,8752.5,8821.09,2394.588892,20416,9
1492,2020-03-03 10:00:00+00:00,8822.11,8865.0,8800.0,8829.04,2548.493931,23218,9
1493,2020-03-03 11:00:00+00:00,8829.46,8866.96,8819.0,8858.22,1804.953089,20156,9
1494,2020-03-03 12:00:00+00:00,8858.45,8898.73,8763.0,8788.59,3395.060843,30273,9
1495,2020-03-03 13:00:00+00:00,8786.16,8802.71,8760.83,8798.14,2184.550078,21138,9
1496,2020-03-03 14:00:00+00:00,8798.14,8798.14,8703.01,8736.43,3596.766595,26857,9
1497,2020-03-03 15:00:00+00:00,8736.46,8884.86,8675.45,8753.01,7068.754505,50734,9
1498,2020-03-03 16:00:00+00:00,8753.01,8781.25,8651.0,8698.95,4204.608665,32835,9
1499,2020-03-03 17:00:00+00:00,8698.95,8732.3,8683.19,8718.99,2030.453367,20355,9
1500,2020-03-03 18:00:00+00:00,8718.99,8728.0,8683.11,8717.89,1740.722089,18775,9
1501,2020-03-03 19:00:00+00:00,8717.89,8722.46,8670.0,8713.97,1953.05827,18495,9
1502,2020-03-03 20:00:00+00:00,8714.11,8725.0,8683.24,8704.78,1411.874239,15536,9
1503,2020-03-03 21:00:00+00:00,8704.77,8744.0,8703.01,8733.13,1286.840771,14507,9
1504,2020-03-03 22:00:00+00:00,8733.28,8790.0,8724.75,8779.98,1452.646075,17013,9
1505,2020-03-03 23:00:00+00:00,8780.18,8789.4,8752.0,8760.07,1242.190152,16126,9
1506,2020-03-04 00:00:00+00:00,8760.07,8786.87,8728.0,8781.25,1447.979645,17660,10
1507,2020-03-04 01:00:00+00:00,8781.37,8821.0,8776.95,8793.95,1990.631715,19781,10
1508,2020-03-04 02:00:00+00:00,8793.7,8834.92,8791.57,8812.35,1760.9063,17590,10
1509,2020-03-04 03:00:00+00:00,8809.93,8835.01,8783.04,8790.18,1719.092513,16023,10
1510,2020-03-04 04:00:00+00:00,8788.99,8836.0,8783.0,8825.35,1710.157258,15023,10
1511,2020-03-04 05:00:00+00:00,8824.6,8847.99,8803.96,8839.75,1583.113306,18548,10
1512,2020-03-04 06:00:00+00:00,8839.97,8848.29,8774.58,8787.02,2061.892469,23976,10
1513,2020-03-04 07:00:00+00:00,8786.62,8826.85,8786.06,8816.27,1434.888002,19475,10
1514,2020-03-04 08:00:00+00:00,8816.32,8829.4,8792.91,8818.86,1604.605764,22656,10
1515,2020-03-04 09:00:00+00:00,8818.4,8820.68,8785.0,8795.06,254.392569,3743,10
1516,2020-03-04 11:00:00+00:00,8795.06,8795.06,8694.07,8717.12,1740.426171,21900,10
1517,2020-03-04 12:00:00+00:00,8717.21,8755.0,8702.29,8731.18,2460.29047,31378,10
1518,2020-03-04 13:00:00+00:00,8732.49,8761.77,8719.65,8756.45,1849.762684,23706,10
1519,2020-03-04 14:00:00+00:00,8756.13,8782.31,8681.0,8722.75,3105.365028,30716,10
1520,2020-03-04 15:00:00+00:00,8723.94,8762.34,8660.0,8700.0,3487.215877,37322,10
1521,2020-03-04 16:00:00+00:00,8700.0,8723.87,8670.0,8715.5,2179.949043,25703,10
1522,2020-03-04 17:00:00+00:00,8715.15,8735.36,8687.56,8723.0,1331.870517,16082,10
1523,2020-03-04 18:00:00+00:00,8723.0,8738.13,8665.0,8718.28,1663.969889,17305,10
1524,2020-03-04 19:00:00+00:00,8719.14,8746.0,8709.27,8739.58,1146.029411,15149,10
1525,2020-03-04 20:00:00+00:00,8738.94,8739.53,8688.03,8702.85,1243.292165,15990,10
1526,2020-03-04 21:00:00+00:00,8702.42,8730.0,8690.09,8724.52,1008.651009,15136,10
1527,2020-03-04 22:00:00+00:00,8723.9,8747.84,8719.64,8744.35,882.097646,15224,10
1528,2020-03-04 23:00:00+00:00,8745.13,8761.52,8734.96,8750.87,1029.903127,14731,10
1529,2020-03-05 00:00:00+00:00,8750.99,8879.5,8746.54,8859.71,4645.80398,42459,10
1530,2020-03-05 01:00:00+00:00,8859.91,8884.4,8832.89,8873.42,2652.942097,29237,10
1531,2020-03-05 02:00:00+00:00,8872.58,8941.53,8855.0,8919.89,3047.337465,27355,10
1532,2020-03-05 03:00:00+00:00,8919.87,8938.0,8866.05,8869.82,2218.893325,25898,10
1533,2020-03-05 04:00:00+00:00,8869.68,8910.96,8862.0,8891.46,1769.723949,20781,10
1534,2020-03-05 05:00:00+00:00,8891.46,8934.0,8886.64,8922.37,1404.037372,18947,10
1535,2020-03-05 06:00:00+00:00,8922.31,8942.0,8897.19,8922.99,1742.999911,21293,10
1536,2020-03-05 07:00:00+00:00,8923.0,8930.0,8880.0,8895.05,1786.656793,18181,10
1537,2020-03-05 08:00:00+00:00,8895.24,8922.62,8891.36,8922.61,1477.947147,18365,10
1538,2020-03-05 09:00:00+00:00,8922.17,9097.86,8910.0,9080.12,5790.667124,52102,10
1539,2020-03-05 10:00:00+00:00,9080.08,9098.0,9043.02,9086.41,2672.191991,30232,10
1540,2020-03-05 11:00:00+00:00,9086.36,9122.62,9064.01,9100.89,3494.975152,35121,10
1541,2020-03-05 12:00:00+00:00,9100.59,9136.63,9075.0,9075.0,2978.906099,29747,10
1542,2020-03-05 13:00:00+00:00,9075.0,9090.22,9050.96,9081.95,2259.078738,26273,10
1543,2020-03-05 14:00:00+00:00,9080.9,9096.15,9021.34,9023.01,2585.911494,27401,10
1544,2020-03-05 15:00:00+00:00,9023.3,9090.0,9011.98,9085.48,2245.387911,24872,10
1545,2020-03-05 16:00:00+00:00,9085.52,9119.86,9062.76,9083.37,2195.852567,24228,10
1546,2020-03-05 17:00:00+00:00,9083.37,9122.99,9063.49,9093.78,2245.624746,21088,10
1547,2020-03-05 18:00:00+00:00,9094.09,9118.05,9075.93,9110.6,1832.700796,18354,10
1548,2020-03-05 19:00:00+00:00,9110.6,9150.9,9085.53,9150.9,1368.210794,17690,10
1549,2020-03-05 20:00:00+00:00,9150.8,9159.42,9071.0,9110.53,2221.004186,23177,10
1550,2020-03-05 21:00:00+00:00,9110.54,9130.0,9091.04,9100.04,1427.756125,19722,10
1551,2020-03-05 22:00:00+00:00,9100.27,9112.22,9060.0,9061.89,1444.504156,19680,10
1552,2020-03-05 23:00:00+00:00,9061.88,9081.25,9015.0,9054.68,2667.358417,26899,10
1553,2020-03-06 00:00:00+00:00,9054.64,9068.51,8985.5,8990.0,2858.565209,25395,10
1554,2020-03-06 01:00:00+00:00,8990.02,9040.0,8988.0,9020.0,1641.87629,18821,10
1555,2020-03-06 02:00:00+00:00,9020.0,9081.94,9013.84,9052.12,1617.746428,17207,10
1556,2020-03-06 03:00:00+00:00,9052.41,9068.79,9031.16,9033.59,1031.654198,14334,10
1557,2020-03-06 04:00:00+00:00,9032.87,9060.32,9013.05,9046.75,983.138894,14947,10
1558,2020-03-06 05:00:00+00:00,9046.75,9114.0,9042.07,9107.86,2275.522003,23655,10
1559,2020-03-06 06:00:00+00:00,9107.86,9119.84,9087.02,9096.05,1627.907562,18984,10
1560,2020-03-06 07:00:00+00:00,9096.05,9138.31,9090.0,9100.91,2185.464106,24220,10
1561,2020-03-06 08:00:00+00:00,9101.62,9116.99,9070.0,9114.71,2073.219863,20537,10
1562,2020-03-06 09:00:00+00:00,9114.76,9127.97,9098.0,9111.67,1804.709278,18571,10
1563,2020-03-06 10:00:00+00:00,9111.84,9152.1,9090.0,9143.48,2598.350723,26659,10
1564,2020-03-06 11:00:00+00:00,9143.97,9170.0,9116.8,9127.92,2446.740864,26940,10
1565,2020-03-06 12:00:00+00:00,9129.12,9130.29,9090.0,9109.53,2476.491957,30429,10
1566,2020-03-06 13:00:00+00:00,9109.53,9121.13,9042.0,9060.87,2499.283389,23544,10
1567,2020-03-06 14:00:00+00:00,9060.97,9100.0,9045.44,9071.03,1849.838251,22770,10
1568,2020-03-06 15:00:00+00:00,9071.07,9084.35,9000.0,9001.4,2776.394861,31203,10
1569,2020-03-06 16:00:00+00:00,9001.7,9065.93,9000.0,9051.45,2562.872197,28300,10
1570,2020-03-06 17:00:00+00:00,9051.45,9082.95,9050.2,9073.75,1492.822058,17635,10
1571,2020-03-06 18:00:00+00:00,9073.74,9082.5,9057.12,9064.72,1165.789116,14574,10
1572,2020-03-06 19:00:00+00:00,9064.98,9101.35,9059.66,9085.12,1047.064254,14457,10
1573,2020-03-06 20:00:00+00:00,9084.62,9108.23,9083.48,9097.88,932.113286,12325,10
1574,2020-03-06 21:00:00+00:00,9098.17,9119.56,9097.31,9114.78,982.540325,13557,10
1575,2020-03-06 22:00:00+00:00,9113.98,9120.0,9058.3,9103.89,1394.048439,15010,10
1576,2020-03-06 23:00:00+00:00,9103.22,9137.5,9099.37,9131.88,1458.794493,19142,10
1577,2020-03-07 00:00:00+00:00,9130.89,9143.55,9102.54,9118.06,1362.766884,17284,10
1578,2020-03-07 01:00:00+00:00,9119.0,9124.37,9075.01,9092.5,1192.454801,14494,10
1579,2020-03-07 02:00:00+00:00,9093.72,9105.55,9073.03,9097.51,808.755053,11255,10
1580,2020-03-07 03:00:00+00:00,9097.35,9114.77,9082.53,9089.95,648.327693,10706,10
1581,2020-03-07 04:00:00+00:00,9089.57,9107.25,9058.33,9071.02,1130.369551,12815,10
1582,2020-03-07 05:00:00+00:00,9071.03,9082.56,9058.61,9075.76,1446.491331,14531,10
1583,2020-03-07 06:00:00+00:00,9075.92,9096.01,9065.01,9067.82,1157.743602,13863,10
1584,2020-03-07 07:00:00+00:00,9067.83,9090.76,9050.0,9085.23,1741.215222,15767,10
1585,2020-03-07 08:00:00+00:00,9085.23,9109.35,9078.06,9104.36,1913.056519,17998,10
1586,2020-03-07 09:00:00+00:00,9104.13,9114.04,9089.63,9111.73,1528.192591,15928,10
