Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Turkey,TUR,Population growth (annual %),SP.POP.GROW,..,2.425790002,2.407715921,2.393811413,2.3853531,2.380937981,2.375297706,2.369404716,2.368643199,2.373916176,2.381905469,2.392023642,2.397264654,2.390248356,2.368038221,2.336229592,2.296183989,2.260251904,2.241133731,2.244042958,2.258182263,2.276152942,2.278873374,2.251591568,2.186690623,2.097331522,2.004087203,1.921203049,1.847441088,1.787289029,1.738407211,1.689663445,1.642779995,1.610070065,1.594179806,1.589415173,1.589088035,1.584884416,1.572877809,1.549535629,1.518109798,1.494226621,1.473865687,1.438736645,1.384733924,1.323126487,1.248876636,1.192804331,1.195378827,1.273890354,1.400088606,1.531566078,1.631148233,1.692745456,1.702643616,1.669481585,1.639942404,1.601312234,1.497232048,1.3145137,1.084193952
Turkey,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.62768173,..,..,..,..,65.69434357,..,..,..,..,75.96823883,..,..,..,..,79.23245239,..,..,..,..,..,..,..,..,..,..,..,..,..,87.36549377,88.22905731,88.1193924,88.65589905,..,90.81671906,92.66059875,94.10608673,94.9197464,95.25666046,95.4396286,95.60141754,96.16732788,96.15052795,..,96.74221039,..
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,509.4239634,283.8282843,309.4466243,350.6629852,369.5834686,386.3580606,444.5494828,481.6936799,526.2134746,571.6177702,489.9303677,455.1048582,558.420923,686.4900665,927.7992157,1136.375596,1275.956574,1427.371795,1549.644358,2079.220269,1564.247166,1579.073778,1402.406435,1310.255652,1246.824468,1368.401652,1510.676311,1705.894384,1745.364927,2021.85953,2794.350494,2735.707615,2842.369978,3180.187577,2270.337325,2897.86664,3053.947231,3144.385703,4499.737508,4116.17056,4337.478003,3142.920998,3687.956093,4760.104019,6101.632117,7456.296101,8101.856924,9791.88245,10941.17215,9103.474051,10742.77498,11420.55546,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9454.348443,9121.515167,8536.43332
Turkmenistan,TKM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.85216353,40.99557274,42.10607622,43.10655956,43.90152226,44.44586518,44.91089527,45.09375851,45.06402676,44.92986222,44.75788946,44.43331349,44.13448278,43.85465581,43.55025507,43.19785187,42.86063401,42.51371301,42.17522062,41.85743984,41.55508466,41.32816605,41.07926094,40.85090375,40.68452581,40.58904729,40.51264898,40.53043432,40.59400755,40.62659306,40.58744283,40.62026531,40.48162965,40.22398087,39.88977673,39.47406758,39.01961726,38.44428024,37.76553599,37.02624305,36.26660242,35.40211692,34.69571074,34.06218943,33.3799946,32.60734869,32.0107299,31.2279049,30.4119299,29.8025501,29.51738015,29.31242915,29.4867974,29.88395525,30.24650186,30.44412624,30.82826831,30.91031489,30.82236394,30.75829056,30.79178273
Turkmenistan,TKM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.9467397,53.91904783,52.93032328,52.04675923,51.35025291,50.87966336,50.42765866,50.24053517,50.26131992,50.39689573,50.58817634,50.90481703,51.23099464,51.56211824,51.92660162,52.34160303,52.68388972,53.04343648,53.41287325,53.79331311,54.19162488,54.47514892,54.80035879,55.11505208,55.36698165,55.54041315,55.65442547,55.67752495,55.64603401,55.62117736,55.63852771,55.55743517,55.61980316,55.79231418,56.05569437,56.42323462,56.82536469,57.3729609,58.03285798,58.74282797,59.45502491,60.215798,60.81908805,61.36842175,62.01070247,62.79998553,63.45355168,64.32622793,65.24933207,65.96534233,66.34412595,66.5911364,66.45631086,66.08474096,65.71857744,65.48120519,65.01405419,64.81218869,64.7510016,64.64928412,64.44019432
Turkmenistan,TKM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.201096767,5.085379429,4.963600496,4.846681208,4.74822483,4.674471454,4.661446074,4.665706315,4.674653319,4.673242054,4.653934197,4.661869484,4.634522583,4.583225951,4.52314331,4.460545094,4.455476267,4.442850505,4.411906124,4.349247047,4.253290452,4.19668503,4.120380277,4.034044172,3.94849254,3.870539559,3.832925548,3.792040726,3.759958442,3.752229586,3.774029463,3.822299518,3.898567199,3.983704952,4.054528904,4.102697797,4.155018046,4.182758852,4.201606035,4.23092898,4.27837267,4.382085076,4.485201209,4.569388817,4.609302928,4.592665784,4.535718421,4.445867173,4.338738032,4.232107563,4.138493906,4.096434442,4.056891741,4.031303796,4.0349207,4.074668566,4.157677495,4.277496423,4.426634462,4.592425324,4.768022947
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,..,3.379626026,3.381937896,3.350362741,3.283484861,3.196000237,3.097882417,3.008269922,2.940346095,2.902125451,2.88215441,2.864952924,2.839127073,2.808405042,2.771326986,2.729383577,2.693334203,2.660458359,2.61674103,2.560025567,2.49869316,2.437166862,2.389348718,2.371279511,2.38772235,2.427766631,2.449332201,2.461526717,2.509317742,2.598398471,2.699286079,2.815860151,2.87845478,2.805168415,2.567637014,2.228533934,1.871610473,1.568751826,1.330950165,1.186011936,1.113205601,1.056350449,1.001326751,0.987168285,1.018135659,1.083870621,1.159727726,1.240231032,1.338458129,1.45195727,1.570249449,1.693102923,1.797216765,1.851988023,1.845354091,1.794147571,1.729487211,1.668964884,1.606347946,1.546575911,1.488224395
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.77832031,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.69999695,..,..,..,..,..,..
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,684.2226917,861.7846271,838.5665772,865.7868319,..,410.2729264,832.7538547,623.2419057,590.2812211,554.8339157,562.6417026,590.3871315,548.6879133,643.1909754,774.482152,967.8874353,1283.908782,1453.917784,1704.41538,2136.472101,2600.368758,3904.465301,4036.456805,4439.202128,5649.962106,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,..
Turks and Caicos Islands,TCA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,..,0.718443049,0.28933728,-0.23821689,-0.324204703,-0.634378467,-0.534622296,-0.294397996,-0.347463866,0.330119316,1.24118125,2.303234753,3.017790223,3.574088138,3.541555651,3.303380262,2.714576155,2.434511285,2.566530773,3.02952374,3.703410123,4.326137809,4.865728647,4.981311465,4.933447302,4.281247766,3.845303876,3.339651984,3.430270289,4.055146835,4.77589173,5.617200555,6.231697613,6.300681124,5.836242506,5.200412682,4.278049708,3.687801935,3.699365791,4.510510645,5.618194947,6.742834781,7.377026965,7.37512269,6.580481358,5.364740474,4.214257988,3.309266958,2.653485335,2.322186303,2.244989084,2.159741067,2.064191444,1.936106989,1.820203169,1.704315955,1.596460558,1.5148103,1.473623607,1.389405565,1.362617297
Turks and Caicos Islands,TCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16625.48892,15785.96255,16384.90243,18181.09289,20533.18761,24559.1437,25457.97782,27650.11635,22020.34729,21029.69594,21839.00902,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665
Tuvalu,TUV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,..,0.168998256,0.187441479,0.018724839,0.243104374,0.633031345,0.868526203,1.370510259,1.584476793,1.295607794,1.20937413,0.521287019,0.276912603,0.568721912,1.433227058,2.690895208,4.119131945,5.105588688,5.386142249,4.717396379,3.656665736,2.510483812,1.597397049,1.125574665,0.854441456,1.23768506,1.570839453,1.664525412,1.822693292,1.721805622,1.390088497,1.160468279,1.0593787,0.917838611,0.704495408,0.42032718,0.20413652,0.117994114,0.042872455,0.128507193,0.5123837,0.911506046,1.206034229,1.356339062,1.500410898,1.268388255,1.203096788,0.993271676,0.935041389,0.945587902,1.031823428,0.99305682,1.104363119,0.972545062,1.136480017,1.141730416,1.191183311,1.177161002,1.224326618,1.2953549,1.168606296
Tuvalu,TUV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,990.3981751,1038.957834,1069.478537,1047.505216,1175.810083,1185.840519,1323.907506,1361.589349,1367.084534,1464.805341,1463.166211,1392.334348,1610.653001,1874.853819,2181.636269,2184.565259,2263.575948,2645.109505,2936.521547,2602.619444,3024.761774,3643.121608,3506.308144,3457.376266,3398.39675,3197.772252,3253.899536,3574.065288,3701.709255,4055.89561,4143.109753
Uganda,UGA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.74821249,45.9430787,46.12619315,46.28588055,46.39074691,46.43006957,46.62420815,46.73673633,46.78944025,46.80041548,46.76931828,46.89117708,46.95302023,46.96816508,46.95792237,46.93986991,46.99774716,47.04651358,47.07976842,47.08183027,47.04880129,47.16107078,47.20119685,47.20216964,47.20749137,47.24089769,47.43932139,47.62267439,47.78823079,47.92131404,48.01275089,48.31413943,48.55340634,48.73902195,48.87877313,48.97390663,49.21635571,49.39565645,49.52112936,49.60557083,49.65947394,49.73509334,49.77264705,49.77459293,49.73925385,49.6673871,49.61329088,49.51982508,49.39629471,49.25235974,49.09257128,48.93128884,48.73476447,48.50815611,48.25680317,47.98752287,47.6744555,47.3199382,46.93052518,46.50001534,46.01588242
Uganda,UGA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.51777831,51.33475701,51.16685671,51.02437348,50.93684448,50.9137916,50.72182417,50.61368165,50.56729592,50.56434385,50.60395934,50.47490348,50.41052864,50.39725793,50.4141428,50.44384569,50.37920944,50.33070431,50.30255632,50.30800309,50.34944408,50.23033771,50.18614821,50.18377446,50.18015143,50.15153487,49.94996119,49.76890688,49.6105036,49.48866083,49.41171664,49.11991964,48.89995374,48.74074806,48.63128836,48.5690402,48.33769089,48.17515245,48.0777613,48.04000539,48.05345179,48.02554171,48.05075102,48.11887754,48.22283948,48.35780995,48.43396779,48.54666931,48.68871102,48.85313776,49.03623446,49.19380519,49.38864895,49.61421948,49.863716,50.12964268,50.42476808,50.75975692,51.1284879,51.53743447,51.99841796
Uganda,UGA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.734009202,2.722164295,2.706950141,2.689745973,2.672408611,2.65613883,2.653967676,2.649582016,2.643263837,2.63524067,2.626722378,2.633919432,2.636451125,2.634576995,2.627934829,2.616284403,2.623043394,2.622782107,2.617675259,2.610166641,2.601754623,2.608591508,2.612654932,2.614055899,2.612357207,2.607567437,2.610717423,2.608418733,2.601265602,2.590025128,2.575532465,2.565940928,2.546639921,2.520229988,2.489938511,2.457053178,2.445953398,2.429191096,2.401109338,2.354423784,2.287074276,2.239364946,2.176601924,2.10652953,2.037906668,1.974802945,1.952741327,1.933505612,1.914994268,1.894502503,1.871194261,1.87490598,1.876586576,1.877624405,1.879480833,1.882834456,1.900776425,1.920304884,1.94098692,1.962550187,1.985699615
Uganda,UGA,Population growth (annual %),SP.POP.GROW,..,3.152516521,3.267630984,3.350176552,3.39241202,3.399895888,3.414246744,3.414297179,3.343442591,3.191308991,2.997516724,2.791433038,2.630440159,2.553397565,2.583319076,2.684146064,2.806122568,2.906227326,2.980331027,3.015741698,3.028713022,3.029833082,3.047848748,3.103203803,3.204569893,3.327471452,3.449330059,3.536096404,3.569574007,3.53926381,3.466926593,3.394118734,3.331161823,3.256017304,3.169690531,3.082397158,2.99042883,2.917054432,2.891897753,2.924931353,2.994707035,3.076130696,3.141283828,3.180408248,3.184828229,3.167959273,3.153290179,3.15180932,3.155900984,3.167526076,3.186609818,3.182452073,3.180750229,3.23378201,3.352682078,3.49774773,3.65686447,3.755686611,3.725163906,3.541932206,3.269713347
Uganda,UGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.10737991,..,..,..,..,..,..,..,..,..,..,68.14250946,..,..,..,71.37313843,..,..,..,73.21188354,..,70.1982193,..,..,..,..,..,76.52749634,..,..
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,62.50962537,63.22096734,62.22631459,69.17354301,76.31148622,110.802289,112.0321537,113.1692177,117.3845508,128.074736,133.9715946,146.5889396,150.2165273,167.13582,200.9123531,219.7510474,221.6160047,258.2961789,206.6384294,177.2015733,100.0302757,104.2722215,164.6877539,164.2626181,256.7408119,241.7460015,260.3284059,401.5634663,402.2793423,314.7687216,248.0293243,185.0181172,153.9440238,167.9412492,201.6026565,281.9661333,287.3882907,289.5044945,295.4052653,261.3479065,261.8691416,239.473127,245.5000403,254.3012043,296.0142675,333.7315763,349.2171001,403.6637446,474.5179496,799.9658963,822.5393725,832.5690782,790.1314506,810.090395,883.5287445,847.2676289,736.5598474,746.8307529,770.6007843,798.5857341,822.0276815
Ukraine,UKR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.25142115,27.17100463,27.21081188,27.25686931,27.1520387,26.83428099,26.58734286,26.10010093,25.4692825,24.87340608,24.40681879,23.83970827,23.47232661,23.2337109,22.99032255,22.67649718,22.52313348,22.23969963,21.90134126,21.63399811,21.49805685,21.4481485,21.52906187,21.68331497,21.8074366,21.84565472,21.86750342,21.7930636,21.63943496,21.4465707,21.23281135,21.03980405,20.81614145,20.55462223,20.24104353,19.86517702,19.38004932,18.86366576,18.3082886,17.71974504,17.11764174,16.55019407,15.98344053,15.44678196,14.98365659,14.62336129,14.32453369,14.1507183,14.08899828,14.09125604,14.12599207,14.35970715,14.55862024,14.756885,14.9925212,15.26393772,15.43466922,15.6289572,15.81241317,15.93971837,15.99051781
Ukraine,UKR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.6127794,65.50516365,65.30302113,65.10061007,65.0279068,65.13353674,65.18202624,65.44021405,65.81387798,66.13840901,66.32857748,66.6168933,66.73648298,66.739944,66.73131813,66.76332894,66.61949613,66.5680209,66.58647885,66.62935662,66.67460475,66.74798577,66.81725568,66.87271121,66.92316338,66.97088283,66.90518678,66.88043119,66.87567663,66.847918,66.77966866,66.63501115,66.46442987,66.33931009,66.3662717,66.60214953,66.92431615,67.44033886,68.06116681,68.63984374,69.08250972,69.24468865,69.28036469,69.26546948,69.31535522,69.48865973,69.62711604,69.82010425,70.00502462,70.12754862,70.1665637,69.98214198,69.81607877,69.63000604,69.38168271,69.06664959,68.67125428,68.21581664,67.75290039,67.35529124,67.06033888
Ukraine,UKR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.135799444,7.32383172,7.486166991,7.642520623,7.820054502,8.032182272,8.230630904,8.459685023,8.716839529,8.98818491,9.264603726,9.543398431,9.791190403,10.0263451,10.27835932,10.56017388,10.85737039,11.19227948,11.5121799,11.73664527,11.8273384,11.80386573,11.65368245,11.44397382,11.26940001,11.18346245,11.2273098,11.32650521,11.48488841,11.7055113,11.98751999,12.3251848,12.71942868,13.10606768,13.39268476,13.53267345,13.69563453,13.69599538,13.63054459,13.64041121,13.79984854,14.20511728,14.73619477,15.28774857,15.70098819,15.88797898,16.04835027,16.02917745,15.9059771,15.78119534,15.70744423,15.65815087,15.62530099,15.61310896,15.62579608,15.66941269,15.8940765,16.15522615,16.43468644,16.70499039,16.94914332
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,..,1.261692987,1.255496974,1.218495128,1.141279201,1.038395195,0.924543473,0.824513472,0.753930293,0.724496508,0.723745041,0.732402402,0.730953177,0.714896516,0.676745672,0.623485913,0.566667962,0.517473482,0.478059794,0.452687492,0.436999079,0.509305354,0.324039844,0.356619627,0.375057192,0.320642346,0.352893106,0.382850355,0.443520092,0.487928631,0.228429531,0.210026075,0.287851768,0.055209645,-0.495291145,-0.790071612,-0.887199616,-0.911347309,-0.893601382,-0.942718002,-1.006579027,-1.050920915,-0.949639341,-0.811376216,-0.758571027,-0.732800944,-0.676059673,-0.59687108,-0.541496741,-0.443841324,-0.397263168,-0.359600093,-0.246976481,-0.22769135,-0.479262,-0.26124968,-0.331333796,-0.386345311,-0.466425621,-0.53099416,-0.568251539
Ukraine,UKR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.43041229,..,..,..,..,..,..,..,..,..,..,99.97434998,..,..,..,..,..,..,..,..
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1249.445248,1449.966166,1597.535384,1568.536122,..,1378.70467,1257.350096,1011.979399,935.9761443,872.6987057,991.2204103,835.2509543,635.7643975,658.348608,807.8019371,911.9111514,1087.785627,1416.60381,1894.470781,2391.323934,3197.934295,4066.547885,2639.391654,3078.429982,3704.824973,4004.804396,4187.739845,3104.643206,2124.662319,2187.73051,2638.326055,3096.561697,3661.456204,3724.938437
United Arab Emirates,ARE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.56274752,43.39953966,42.08423268,40.76400543,39.50115547,38.3345456,37.2093314,36.27180143,35.55498366,35.05607909,34.79834893,32.4394261,30.50813659,29.1474923,28.38415149,28.14986659,27.44301027,27.09765769,27.20931457,27.61806023,28.11255222,28.84297973,29.60458651,30.42193512,31.24884561,32.00911457,32.17072968,32.10697369,31.88512328,31.53369597,31.06470462,30.30777641,29.55071653,28.79760568,28.04947731,27.3333913,26.95825256,26.55023917,26.28474051,26.16001705,26.04329461,23.89455476,22.00704443,20.45568184,19.24484524,18.34127577,16.54157014,15.18916529,14.27778907,13.65804209,13.15629917,13.42409674,13.58200472,13.72999953,13.92809448,14.16389036,14.38551306,14.50442243,14.60350937,14.71261177,14.81407935
United Arab Emirates,ARE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.00285659,53.42077067,54.96708825,56.50763206,57.98578663,59.37927491,60.70910637,61.83741628,62.72785514,63.3792207,63.76421024,66.34675335,68.33618351,69.63869405,70.27859605,70.35916404,71.10179614,71.45472051,71.33336844,70.91974341,70.44008439,69.74758574,69.04892317,68.29491257,67.51295044,66.77390123,66.63857354,66.70994356,66.9268487,67.27025447,67.73519606,68.51596131,69.303095,70.08907392,70.86844623,71.61227946,71.98858977,72.38217808,72.62799773,72.7420859,72.86412968,75.06460586,77.00266502,78.59847648,79.84338478,80.77112609,82.65515434,84.06349786,85.01002964,85.64911438,86.15810923,85.83389303,85.61541114,85.41015296,85.16720162,84.90274104,84.62749627,84.46089959,84.31148965,84.13083877,83.921513
United Arab Emirates,ARE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.434395897,3.17968967,2.94867907,2.728362503,2.513057904,2.286179491,2.081562234,1.890782289,1.717161208,1.564700206,1.437440835,1.213820543,1.155679902,1.213813656,1.337252461,1.490969376,1.455193582,1.447621793,1.457316986,1.462196364,1.447363388,1.40943453,1.346490317,1.283152307,1.238203947,1.216984198,1.190696774,1.183082758,1.188028021,1.19604956,1.20009932,1.176262278,1.146188473,1.113320409,1.082076461,1.054329238,1.053157661,1.067582754,1.087261758,1.097897057,1.092575705,1.040839381,0.990290553,0.94584168,0.911769983,0.887598145,0.803275515,0.747336857,0.71218129,0.692843534,0.685591606,0.742010223,0.802584144,0.859847509,0.904703894,0.933368599,0.986990678,1.034677976,1.085000985,1.156549456,1.264407655
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,..,8.683733181,10.63500954,10.98548252,9.825549772,8.205946531,6.537439671,5.939024249,7.297469208,10.63057483,14.37935198,16.81808317,17.6334103,17.59142529,16.9371419,15.95060974,15.14088259,14.21202075,12.76854576,10.90387306,9.000777125,7.289713069,6.034682682,5.31957757,5.195610155,5.42925326,5.706048692,5.85016277,5.920996297,5.88392357,5.784264577,5.776096321,5.802706395,5.692129473,5.429052153,5.127893309,5.007767809,5.077012222,5.173952161,5.289641917,5.510750099,5.241545482,5.193151862,6.487373081,9.174108048,12.01992783,14.42466877,15.17725135,13.91010551,11.04459859,7.687222167,4.536241844,2.15417386,0.614086082,0.176775198,0.527292388,1.053270899,1.339470237,1.503937821,1.438677058,1.219428682
United Arab Emirates,ARE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.51488113,..,..,..,..,..,..,..,..,..,71.23529816,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.03385162,..,..,..,..,..,..,..,..,..,..,..,..,..,97.55692291,..
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26848.08818,30117.94893,33823.18166,28457.07803,33512.63342,42764.54056,44987.53799,40025.82262,34843.15963,32309.83271,29720.89772,23467.87932,23726.30705,22295.11871,24028.2625,27729.39059,26612.25311,26420.85988,25596.73939,25848.01625,27221.93441,28975.07996,29512.67479,26899.60177,28470.88586,33291.36625,31280.75586,31567.54631,33499.10278,36333.18733,39365.45964,41907.42147,41809.46216,44498.94051,32024.19778,33893.26387,39194.67224,40976.49075,42412.6395,43751.80565,38663.4005,38141.86713,40644.79119,43839.32449,42701.44305,36284.55524
United Kingdom,GBR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.15563224,23.29397671,23.29971763,23.24036747,23.22693398,23.30184907,23.52024235,23.72029369,23.91007128,24.06721347,24.1663929,24.15826168,24.11534602,24.00850612,23.80602455,23.49885445,23.10329003,22.63692563,22.10997089,21.55925826,21.02228122,20.5481981,20.11894545,19.74324659,19.42086384,19.15302516,19.04950848,18.95685484,18.9003431,18.90336444,18.96604271,19.01996805,19.13021607,19.26974805,19.39087946,19.46288206,19.45066966,19.39360334,19.29683305,19.17407009,19.03238835,18.84514364,18.62652671,18.39430254,18.1716832,17.97772238,17.82776596,17.71852949,17.64067888,17.57076744,17.4954847,17.5508438,17.55251335,17.53398505,17.53190279,17.55584174,17.58969931,17.63500937,17.67808207,17.69570052,17.67727522
United Kingdom,GBR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.0769911,64.84422022,64.75381128,64.73260657,64.66494259,64.50139332,64.11578851,63.74170091,63.37903987,63.05709511,62.80168699,62.57301201,62.40111136,62.30969818,62.32480544,62.45322701,62.60470943,62.84682145,63.17850223,63.58212299,64.0304551,64.39745585,64.79012831,65.16753316,65.48364339,65.71107478,65.69195104,65.63470787,65.53904082,65.41708448,65.28515724,65.13315885,64.97282484,64.81974222,64.70522552,64.64897145,64.64275625,64.69590187,64.79647726,64.92635022,65.07446315,65.22558885,65.41405401,65.6191745,65.81702866,65.98665631,66.06240578,66.10823351,66.10844296,66.05215528,65.93477087,65.64102679,65.34134542,65.03614935,64.74006782,64.46994818,64.25192612,64.07385559,63.92605226,63.79560384,63.66937807
