Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Lower middle income,LMC,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.132136195,1.120199592,1.096360427,1.072009648,1.059155705,1.061759012,1.071470277,1.08898781,1.109049159,1.125337478,1.136014424,1.139429108,1.138942726,1.138964537,1.143981679,1.15555644,1.165647372,1.178723554,1.193308344,1.207321591,1.219973268,1.223074197,1.225953,1.22863576,1.229612328,1.228224462,1.214271177,1.198069261,1.184815894,1.180440788,1.186928724,1.195971517,1.212328797,1.234006217,1.258337289,1.284327194,1.304595446,1.326118007,1.348658973,1.371124552,1.393164304,1.400269306,1.40560225,1.41277823,1.425470136,1.444893522,1.460328168,1.482088495,1.506476494,1.526857018,1.539600036,1.535161674,1.52597568,1.51813587,1.518527201,1.530856071,1.542090608,1.560801658,1.588816607,1.628779459,1.68188741
Lower middle income,LMC,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.956283115,0.949421307,0.933315063,0.916516615,0.908099344,0.911142165,0.922636371,0.938873233,0.955801849,0.968967739,0.977604052,0.98318943,0.984571711,0.985306686,0.988863623,0.996495591,1.005743982,1.01562025,1.024981034,1.032164824,1.036897676,1.037828505,1.036559213,1.034254307,1.031385305,1.028395643,1.022468468,1.015558273,1.010367881,1.009741493,1.014480922,1.023067596,1.033683813,1.046524181,1.061914611,1.080121436,1.098803945,1.11843022,1.137719655,1.15480643,1.169381661,1.176776573,1.181111477,1.185476609,1.192816165,1.20422166,1.215938598,1.230666106,1.246508987,1.260003824,1.269762555,1.271633514,1.271629802,1.27345338,1.280306456,1.293865936,1.304524413,1.317943883,1.338867988,1.373484689,1.424512384
Lower middle income,LMC,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.596079934,0.617981181,0.641166666,0.659075609,0.665775499,0.66128694,0.658474276,0.647829303,0.635487659,0.628174745,0.628516152,0.640506527,0.654539549,0.667338265,0.676036907,0.680813674,0.688092779,0.692046934,0.695303312,0.70038317,0.708405017,0.720365894,0.730838998,0.739648633,0.746799397,0.753149266,0.760315604,0.766563133,0.77121005,0.772640937,0.770270687,0.767775456,0.761507381,0.755722348,0.755226763,0.762418262,0.777462235,0.795262782,0.814827135,0.835052183,0.855914136,0.874498836,0.891479611,0.906700738,0.919923948,0.931933711,0.944669536,0.953582362,0.961007481,0.970820412,0.985839983,1.004605187,1.027786583,1.051372175,1.06956464,1.08095083,1.083114494,1.080808845,1.079491326,1.084564532,1.098484724
Lower middle income,LMC,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.480147255,0.495311253,0.510424582,0.52103433,0.523232471,0.517304168,0.517567705,0.511751667,0.504521137,0.500488373,0.501127061,0.514728783,0.527517357,0.537349394,0.542717713,0.544283857,0.553629099,0.558901665,0.561743311,0.564028565,0.566874893,0.577681619,0.586076962,0.591575574,0.593977659,0.594104958,0.59965582,0.602973041,0.604360475,0.603585189,0.600704623,0.603672102,0.603765427,0.603415163,0.604951297,0.609415948,0.621859321,0.633431743,0.644831579,0.656729026,0.669536313,0.687533143,0.703424949,0.716479774,0.726093923,0.732989415,0.745567486,0.753987794,0.759945139,0.766066503,0.774425513,0.791171984,0.808230582,0.823255559,0.833815634,0.84042643,0.845896826,0.849210051,0.852918425,0.859186795,0.869452991
Lower middle income,LMC,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.437775268,0.449355118,0.452987479,0.450471686,0.44366036,0.432048954,0.456636694,0.476220958,0.487520863,0.487234175,0.474317581,0.489959842,0.496154465,0.494536972,0.486884953,0.473348643,0.494984826,0.510486081,0.518236328,0.517133396,0.507076535,0.529253858,0.543276269,0.549456096,0.548576028,0.540924853,0.566401166,0.584260377,0.593787103,0.594853447,0.587086482,0.614109581,0.63365092,0.643540578,0.641974608,0.629216288,0.650618951,0.66324998,0.668415314,0.667662323,0.661792088,0.692835508,0.716933307,0.733591152,0.742611271,0.743889236,0.782017013,0.812732698,0.835186765,0.848551624,0.85245919,0.888833057,0.914756196,0.93161492,0.941344265,0.945410456,0.989466993,1.025882972,1.051990132,1.065461682,1.066509703
Lower middle income,LMC,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.295598303,0.306826581,0.31000078,0.306156193,0.296512427,0.280525695,0.29994117,0.314086616,0.32022299,0.315875587,0.30030064,0.315488363,0.323369398,0.324452775,0.319297179,0.307364045,0.327205613,0.341418299,0.348576656,0.347498753,0.337510264,0.357160508,0.369410494,0.37409008,0.371379817,0.361007384,0.38256458,0.397102901,0.403460169,0.400992633,0.389276958,0.411248062,0.426032576,0.432145668,0.428599853,0.415377603,0.436321697,0.45007876,0.456428872,0.455478404,0.447235908,0.473411816,0.492899251,0.505193961,0.510112821,0.507184463,0.538540051,0.563220427,0.580046923,0.587929108,0.586176013,0.617377522,0.640367887,0.655492394,0.663140524,0.663198684,0.697205334,0.722710956,0.738031064,0.741957587,0.7346009
Lower middle income,LMC,Population growth (annual %),SP.POP.GROW,..,2.294105653,2.318525364,2.337296287,2.348737271,2.354516224,2.358971595,2.362688166,2.365751423,2.368157396,2.370271741,2.372744013,2.376187999,2.381447111,2.389736405,2.399552922,2.405836139,2.411586486,2.42436533,2.446147391,2.471140841,2.497288403,2.50581546,2.506719705,2.489112537,2.455846839,2.422209346,2.387122862,2.345000573,2.295829611,2.339182881,2.17388416,2.121677071,2.063718048,2.006950306,1.967175729,1.936178665,1.903396939,1.865622162,1.823569401,1.788600159,1.750615165,1.719468651,1.692554263,1.668726136,1.647331162,1.628194981,1.611036237,1.594804806,1.57933736,1.573690801,1.555626025,1.524936892,1.514144032,1.49547881,1.481902957,1.464549177,1.444733602,1.424763627,1.400757859,1.376862719
Upper middle income,UMC,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,14.47084505,13.97835771,13.94470554,14.21006725,14.5314679,14.75784374,15.14147039,15.27588974,15.220066,15.07767868,14.92308573,14.79635134,14.51206277,14.12929202,13.68897811,13.22505862,12.67301902,12.1500642,11.67287264,11.26439224,10.93624971,10.58519363,10.41425517,10.37524799,10.41824003,10.50994769,10.74172848,10.96810694,11.14382149,11.19140334,11.07138294,11.02992008,10.57663112,9.877187278,9.180370984,8.655555963,7.883034007,7.57336106,7.577477051,7.636545639,7.578470534,7.676269468,7.582010257,7.351280854,7.120190156,6.981488474,6.870714321,6.809995761,6.798088006,6.800601602,6.798900593,6.808730593,6.814517994,6.812285348,6.800087914,6.774780357,6.75162932,6.697227109,6.619760594,6.528947048,6.431623454
Upper middle income,UMC,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,15.00452518,14.50228892,14.48809612,14.78984083,15.14242714,15.37481456,15.75220363,15.84603426,15.72814303,15.52892201,15.34413579,15.19644292,14.92101305,14.56664284,14.15259386,13.69843917,13.17169242,12.63472773,12.11810153,11.66855985,11.31421966,10.92938833,10.74978625,10.72175945,10.78348656,10.89259792,11.14422773,11.39393076,11.59305632,11.66211857,11.56010992,11.55020137,11.11423638,10.42204839,9.728170772,9.207090027,8.437397499,8.129629613,8.136410292,8.199056658,8.144599978,8.239525051,8.147272689,7.921276404,7.69592882,7.563439361,7.464721079,7.413369649,7.408082625,7.414090807,7.412630394,7.42545537,7.424836647,7.409967598,7.382914792,7.343091984,7.297818751,7.226343373,7.134961515,7.030163101,6.916737312
Upper middle income,UMC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.96803109,39.0995655,39.40959444,39.7544199,39.95031009,39.9448907,40.03266958,39.88191164,39.5986541,39.32590568,39.12048893,39.02756137,38.91478432,38.77686653,38.56722175,38.25149571,37.83090625,37.3274132,36.74679128,36.1098483,35.43969131,34.68647169,33.97190351,33.28597678,32.63192461,32.03205268,31.61195606,31.25351043,30.94546811,30.6442231,30.30979609,30.1703587,29.82978772,29.38670115,28.9772087,28.65773276,28.04869253,27.68225585,27.40655133,27.00955053,26.4090084,25.89379986,25.16013797,24.31203437,23.5351721,22.92375527,22.41518084,22.03977546,21.77362268,21.54920122,21.33214557,21.15968407,21.00643239,20.87059408,20.75209335,20.64567565,20.55147212,20.45022612,20.34340933,20.22874521,20.10272743
Upper middle income,UMC,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.62576129,13.78074686,13.64435719,13.26151899,12.78140764,12.40581325,12.23024275,12.22102743,12.35983347,12.56067627,12.70368806,12.81938449,12.9476378,13.06490831,13.14000593,13.1373563,13.09075655,12.93746981,12.67896429,12.34449305,11.9831245,11.63905329,11.23575172,10.79399873,10.35771177,9.984008752,9.712136001,9.545717723,9.487283973,9.510044894,9.563190521,9.643622253,9.827307488,10.07582191,10.29568435,10.36949548,10.29818772,9.966577538,9.40636572,8.756401619,8.207453526,7.808848302,7.543451225,7.409569668,7.346831025,7.258433663,7.139191232,7.021424515,6.903811731,6.794780822,6.706856183,6.646093047,6.602556014,6.575367122,6.559891896,6.549506461,6.54200228,6.541649001,6.545480757,6.546514949,6.536405741
Upper middle income,UMC,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.11339059,14.27957864,14.13506257,13.72855932,13.22470325,12.83711428,12.6524172,12.64369238,12.78723578,12.98776087,13.11569622,13.22252642,13.33098454,13.41942643,13.46553154,13.44423477,13.39141138,13.25106719,13.02009426,12.71556231,12.37184098,12.03687948,11.62700457,11.16546231,10.70492478,10.31331046,10.03050051,9.856948684,9.796270229,9.821421714,9.880116308,9.975773736,10.18287282,10.46074995,10.71116542,10.81074836,10.76297374,10.45030228,9.904052929,9.264666096,8.725390013,8.333824272,8.072735639,7.939974228,7.87590215,7.78580045,7.668298638,7.554531553,7.443393845,7.342234148,7.261466567,7.20896595,7.175009441,7.158103697,7.151862665,7.14724019,7.138826986,7.132568417,7.125577888,7.112702942,7.088490671
Upper middle income,UMC,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.16032571,10.63213024,11.10581388,11.55879311,11.90632386,12.05272942,11.94768099,11.69889507,11.36782748,11.07051935,10.90308496,10.83901049,10.88899204,11.01699367,11.17462898,11.33311042,11.51038706,11.69357038,11.86481202,11.98406526,12.0095949,11.95777845,11.81519795,11.60267439,11.33492236,11.01339474,10.63026751,10.20953347,9.782089187,9.40680348,9.133548062,8.936683133,8.846715817,8.834128582,8.879584201,8.988123235,9.199483416,9.451570082,9.710031725,9.883252414,9.870699128,9.646083223,9.261071788,8.766705502,8.273899925,7.881164602,7.590921663,7.384863188,7.241205435,7.117673577,6.985746648,6.8566803,6.736456066,6.627264193,6.534804559,6.463490547,6.407430287,6.367736362,6.342216133,6.327649588,6.322625946
Upper middle income,UMC,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.55404,11.01928042,11.49446211,11.95313642,12.30720201,12.45432729,12.33410929,12.07126094,11.72747433,11.41970746,11.24471002,11.17492125,11.22221861,11.34949547,11.50550123,11.65757371,11.81697561,11.98036371,12.13134944,12.23535474,12.25705378,12.21755364,12.0947075,11.90558567,11.65727782,11.34361241,10.95767486,10.5253148,10.08087288,9.688994602,9.40337554,9.196502096,9.103635187,9.095083112,9.150810723,9.275566065,9.507244699,9.783848524,10.06940852,10.26968589,10.28177712,10.07331909,9.703839048,9.225191751,8.747382329,8.366891872,8.085969347,7.884676692,7.74191253,7.618258345,7.487958208,7.362755915,7.248925885,7.147840898,7.064516839,7.003427441,6.955722241,6.925701405,6.909937145,6.90306527,6.901664042
Upper middle income,UMC,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.903858977,7.975380786,8.131674633,8.369629247,8.677813387,9.036950102,9.383056854,9.797138747,10.20008061,10.48233246,10.59178173,10.53382487,10.33036473,10.05788978,9.83542935,9.733302147,9.735222865,9.828896156,9.990858031,10.17942472,10.36410246,10.56099181,10.75264628,10.91498722,11.01295386,11.0267665,10.94334762,10.79095723,10.57991904,10.32827651,10.05230217,9.717498083,9.37999055,9.057007837,8.777442943,8.564352782,8.443874501,8.359348925,8.332765513,8.388112527,8.526546555,8.717966375,9.003239984,9.297703867,9.471729903,9.452076799,9.263449997,8.890578067,8.412606993,7.956213853,7.597344577,7.311810984,7.109076845,6.968230705,6.847476032,6.721644153,6.600727552,6.487615852,6.385377759,6.299606824,6.234079131
Upper middle income,UMC,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.445015515,8.471657914,8.57456019,8.758445953,9.024439091,9.358599684,9.686392911,10.09988124,10.5120208,10.80164449,10.9104087,10.84066333,10.61923411,10.3276532,10.09196586,9.985302152,9.986176127,10.08644216,10.25694282,10.44855914,10.62769696,10.81326811,10.98576819,11.12783302,11.21386289,11.22744666,11.1492532,11.01205395,10.8210177,10.58561152,10.31675731,9.977451848,9.628587143,9.290296145,8.996867673,8.775668942,8.653827789,8.572564841,8.554292761,8.623005827,8.779498897,8.9866779,9.291479422,9.608193898,9.804946704,9.807078533,9.641721265,9.292295049,8.837119611,8.401065443,8.058330624,7.780673142,7.581368059,7.441933804,7.323751658,7.20337208,7.084707018,6.975983728,6.880887769,6.804737414,6.750389688
Upper middle income,UMC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.94782908,56.77668936,56.46550711,56.14488841,55.97886212,56.01440899,55.8618295,55.94331997,56.15838327,56.37013584,56.52200108,56.5397475,56.58243581,56.65262982,56.79098255,57.02815652,57.34036454,57.73228836,58.20427268,58.744828,59.33484121,60.00012641,60.64856081,61.28167487,61.88717247,62.43948659,62.80319948,63.11309186,63.37212051,63.61163941,63.86451591,63.91085517,64.13176897,64.4416675,64.72491185,64.93478911,65.40017741,65.65691556,65.8396956,66.13713183,66.62110185,67.00604898,67.59396925,68.29269451,68.94139772,69.45596634,69.86228102,70.15881423,70.35416722,70.4946709,70.60332161,70.62849605,70.62357123,70.57607754,70.46671243,70.29006483,70.02741376,69.7220857,69.39696665,69.08996922,68.82388251
Upper middle income,UMC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.044715028,7.866802012,7.586570382,7.284212917,7.071016134,7.001779949,7.007087262,7.125587395,7.335669148,7.605369406,7.911844251,8.248980348,8.645419781,9.032044933,9.315973795,9.44996107,9.455935713,9.319242122,9.114220074,8.949300019,8.886501879,8.918039012,9.019089799,9.17256637,9.344594992,9.510001021,9.655563675,9.799377529,9.920348639,9.996840242,10.02101183,9.97291083,9.901745886,9.790442119,9.620757408,9.392799857,9.167384121,8.866051218,8.542374038,8.267323962,8.078546797,7.95175764,7.897550527,7.914789472,7.998835725,8.141850245,8.347607042,8.628527158,8.907514208,9.072767136,9.060298079,8.882735901,8.529375363,8.074507114,7.636978789,7.290927912,7.025248307,6.839536769,6.712960558,6.604174118,6.48866535
Upper middle income,UMC,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.643066578,8.452222444,8.145725886,7.808577295,7.557195626,7.449095061,7.406857934,7.47844108,7.645710746,7.881453864,8.165260751,8.486723464,8.875361145,9.25797445,9.537537844,9.665342985,9.663536963,9.521590439,9.31359384,9.147940594,9.086643438,9.118769564,9.221342133,9.376054175,9.546668603,9.706098941,9.838934392,9.963815376,10.06508607,10.12861942,10.15031541,10.10790748,10.05254281,9.961841323,9.80855377,9.587355124,9.362105153,9.052936455,8.717447976,8.432986431,8.241104116,8.114357917,8.062827104,8.085722815,8.178581917,8.333842499,8.55855346,8.862870467,9.167762583,9.35951471,9.373393081,9.221433458,8.893627467,8.462761376,8.045584416,7.715435224,7.459784532,7.278265583,7.152264778,7.044086111,6.931826914
Upper middle income,UMC,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.329527175,7.312688844,7.307747696,7.293337694,7.234545848,7.110494967,6.892501698,6.627351888,6.365016273,6.179214587,6.112883099,6.140842725,6.266340291,6.472403159,6.736266042,7.039033468,7.390348289,7.790383103,8.17911171,8.471472579,8.621136089,8.653904161,8.543196132,8.360357812,8.210190153,8.151833077,8.154912109,8.224862661,8.345032787,8.490290912,8.645359871,8.797799785,8.988885194,9.182328152,9.325596329,9.387807632,9.434469657,9.384933386,9.259882243,9.090634212,8.893487783,8.646124547,8.376254662,8.108717801,7.879068469,7.71317307,7.609094175,7.556960976,7.562410245,7.633407329,7.767758524,7.968927179,8.244529753,8.520774828,8.687237532,8.680836959,8.521678195,8.19471273,7.770142967,7.361388665,7.039214133
Upper middle income,UMC,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.796875846,7.795852109,7.804746487,7.799171579,7.741344915,7.609707207,7.368420894,7.079158422,6.791621736,6.577483611,6.478657859,6.47019618,6.553060527,6.714806891,6.940811333,7.217085589,7.548516689,7.942074419,8.333106899,8.628836627,8.778644022,8.811115366,8.694719723,8.50274977,8.344305719,8.280718528,8.282507344,8.353441208,8.474519697,8.61716473,8.764488373,8.90715334,9.083512783,9.260706073,9.392481455,9.452041696,9.504894749,9.471583571,9.367322812,9.21511576,9.02674297,8.782884663,8.508698263,8.232541716,7.995165669,7.825535599,7.720265624,7.67093268,7.683827013,7.767038265,7.917901713,8.140473658,8.440787362,8.743772752,8.937436445,8.957796211,8.826320316,8.526094056,8.125916201,7.737382931,7.430191279
Upper middle income,UMC,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.815381363,6.797930708,6.713729399,6.597053281,6.497631673,6.435925102,6.370427453,6.354510566,6.351198513,6.306263956,6.196260056,6.031342909,5.819273058,5.605989554,5.461346852,5.424947036,5.485168248,5.629850715,5.847704979,6.117620308,6.419068079,6.761257553,7.138382945,7.498162422,7.765993968,7.902040017,7.908279726,7.78904546,7.609292216,7.467757036,7.421855196,7.4380355,7.548035085,7.723285771,7.917013984,8.099193065,8.32675965,8.532262169,8.705920096,8.838941027,8.921580528,8.925390725,8.889527974,8.809026016,8.677617833,8.499101667,8.285402914,8.028992943,7.761124756,7.529775386,7.364617504,7.262342803,7.212511096,7.220813464,7.293351203,7.427821287,7.629945595,7.907653567,8.188374181,8.364179665,8.373068286
Upper middle income,UMC,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.155406634,7.179714489,7.11106513,6.9942745,6.894760943,6.841030174,6.776977772,6.766529258,6.76811838,6.721659399,6.601592345,6.420551527,6.189325437,5.954683149,5.786172811,5.722434977,5.7472682,5.852742025,6.030884292,6.266393345,6.542784277,6.870621864,7.242288124,7.602586645,7.871732965,8.005717106,8.007367741,7.879977223,7.690367986,7.540365984,7.488791098,7.502694487,7.614750348,7.793606532,7.988015161,8.165316725,8.381938394,8.570494878,8.72592725,8.84645765,8.926314536,8.938175613,8.920020722,8.862428355,8.750868263,8.583782607,8.372836298,8.111670184,7.834685977,7.595507675,7.427575298,7.328470515,7.286403611,7.307067602,7.395895663,7.549845649,7.77442927,8.077496198,8.385964379,8.590735047,8.628404553
Upper middle income,UMC,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.851633463,5.900565776,5.943653702,5.974412684,5.988184792,5.977285822,5.906925846,5.814481557,5.714609414,5.630287025,5.575231436,5.545945368,5.558345701,5.580117377,5.566594227,5.496999227,5.384098934,5.221508151,5.052539901,4.941714606,4.926323196,5.000356159,5.145175407,5.351104694,5.600639408,5.876719289,6.171856264,6.501151953,6.817161652,7.057604956,7.192312102,7.210460209,7.14501436,7.037135275,6.95420414,6.940373695,7.025914897,7.152515054,7.315294727,7.502479341,7.701160356,7.881037841,8.083536606,8.282644999,8.437944975,8.52546883,8.551543623,8.518754725,8.431743132,8.299366465,8.128539275,7.9208817,7.674406402,7.419658125,7.200915185,7.046359913,6.951502088,6.910076499,6.927466175,7.00918518,7.152324121
Upper middle income,UMC,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.755184937,5.850549027,5.974532447,6.102167591,6.201834017,6.253068461,6.214646554,6.137451876,6.042482317,5.961453897,5.912200334,5.885311445,5.898056637,5.91697429,5.897164293,5.818563923,5.689936276,5.514571894,5.333387649,5.206294727,5.167790697,5.213139355,5.320772495,5.486076484,5.700177502,5.951145982,6.230228121,6.553652189,6.870411331,7.112065846,7.244363369,7.256054911,7.182410283,7.065777691,6.975867829,6.958150596,7.041678107,7.169049786,7.333142082,7.518606293,7.710606065,7.880892751,8.068211261,8.250725772,8.394970079,8.481267162,8.513926162,8.498196112,8.433706042,8.320908173,8.16145698,7.959005479,7.711046964,7.451285151,7.229233955,7.076486395,6.988686849,6.957838845,6.989441762,7.088847943,7.252948346
Upper middle income,UMC,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.141802069,5.070955303,4.995269073,4.937780917,4.923664956,4.963228272,5.012655778,5.113575747,5.232594012,5.323862239,5.365135309,5.358137609,5.31301521,5.250141009,5.202322865,5.186390225,5.192793435,5.233070827,5.278925086,5.286697121,5.234614024,5.138394579,4.988722824,4.828613783,4.717061562,4.685568246,4.711740862,4.796981434,4.937069381,5.12742725,5.362102185,5.623274585,5.95315396,6.296058815,6.56678031,6.717017295,6.794843486,6.741774386,6.623953258,6.541242625,6.548285405,6.59772437,6.723739477,6.904823066,7.102038947,7.290722884,7.481611426,7.66793477,7.830995846,7.953695575,8.027783034,8.061043268,8.056482223,8.008797103,7.91244633,7.768548692,7.581670008,7.352860542,7.114089329,6.912990934,6.779626813
Upper middle income,UMC,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.180762202,5.127693063,5.089917149,5.072112689,5.074669226,5.093730458,5.102739,5.13259852,5.164634999,5.177097963,5.162117442,5.120335437,5.058928362,4.991940293,4.942166967,4.921309296,4.930757065,4.973213704,5.021748851,5.034289323,4.989335604,4.900770819,4.758416604,4.606892765,4.508633107,4.497524789,4.552859084,4.675004266,4.854717037,5.07921518,5.33770356,5.615379287,5.951105505,6.293175983,6.562750001,6.715398674,6.798849275,6.75413694,6.646004258,6.571547692,6.583765148,6.636723924,6.761740886,6.939840246,7.136251599,7.328835042,7.530009253,7.732530114,7.913589443,8.048561739,8.124459679,8.14872201,8.123771815,8.050373703,7.931771021,7.773848247,7.578418063,7.347764564,7.11070046,6.909536915,6.771123633
Upper middle income,UMC,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,5.005167125,4.935837575,4.812843156,4.668523318,4.54466668,4.462619069,4.386815119,4.352072468,4.350093322,4.365924586,4.389553074,4.415685497,4.455565849,4.495997714,4.523441898,4.532342396,4.524879628,4.498064059,4.464405604,4.443201074,4.444091359,4.46707396,4.513494004,4.560590933,4.573465129,4.533613948,4.440819018,4.303025765,4.160119044,4.070605651,4.068066316,4.126437803,4.263247487,4.462986853,4.701681441,4.961429092,5.268907019,5.59905474,5.915734283,6.170685893,6.336344579,6.388681688,6.354592819,6.27781274,6.225097529,6.238877678,6.311209548,6.440239684,6.6124622,6.802809008,6.99134123,7.174664536,7.361335236,7.533204113,7.666387393,7.746595793,7.774826722,7.75843127,7.696676908,7.591951026,7.449470477
Upper middle income,UMC,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.734738898,4.684389466,4.597408291,4.496224625,4.405649273,4.339724604,4.263873237,4.206542671,4.17447092,4.176146478,4.214975313,4.278560554,4.382720239,4.500637023,4.598642386,4.659776554,4.681119054,4.66946997,4.64203965,4.624402021,4.629338695,4.653408689,4.698388179,4.741768194,4.749751397,4.704985079,4.604305834,4.461308595,4.313365929,4.214514768,4.19551639,4.226322835,4.328763187,4.49111502,4.696982785,4.933599147,5.224282797,5.547885689,5.864774244,6.120571482,6.283865849,6.325191702,6.27880187,6.190987867,6.131135461,6.142383604,6.212210442,6.343619522,6.520402906,6.713352847,6.899905936,7.072320298,7.243877662,7.401169115,7.527105853,7.610751776,7.649782978,7.654428353,7.619348726,7.539465545,7.41522785
Upper middle income,UMC,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,4.289911882,4.304947395,4.324570157,4.337889519,4.330233817,4.291546782,4.194932982,4.076674525,3.953042591,3.849297344,3.781594475,3.740455592,3.734952718,3.755878741,3.791541082,3.834237697,3.879351333,3.934529091,3.990763759,4.035313542,4.0610763,4.066162391,4.047290952,4.019165562,4.002153098,4.005064805,4.017239612,4.053144629,4.091427293,4.102262838,4.071944874,3.992679711,3.890855145,3.79378166,3.741784288,3.758637583,3.847084207,3.981545499,4.160448585,4.381512134,4.638643872,4.910240012,5.228587276,5.551228902,5.8113996,5.972011794,6.044184677,6.019728465,5.943386786,5.890378185,5.906693128,5.975249311,6.101075163,6.268978267,6.452861827,6.634943202,6.813501752,6.998162255,7.170478418,7.30698407,7.393329053
Upper middle income,UMC,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.889430196,3.897684115,3.909117152,3.918261918,3.916529473,3.8982988,3.844732543,3.78361968,3.721077,3.665533143,3.623195343,3.577862332,3.544908931,3.531528875,3.549783021,3.604600872,3.684082838,3.797884269,3.924159839,4.031372872,4.102076845,4.134385952,4.130298038,4.109039364,4.096907057,4.105420774,4.116807194,4.149762435,4.183661292,4.190436634,4.157988435,4.07136519,3.967659788,3.87079057,3.814858936,3.819457135,3.883207692,3.983437317,4.124131689,4.311995927,4.546368993,4.80030493,5.10881207,5.426157475,5.680981325,5.834204387,5.893911875,5.858090339,5.773347693,5.716427889,5.73348164,5.802487102,5.933490777,6.107935554,6.295834803,6.477843799,6.649533905,6.823037723,6.984444509,7.117234564,7.210813671
Upper middle income,UMC,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.672171409,3.671131434,3.644560756,3.610183988,3.591435392,3.595944542,3.590490852,3.606564436,3.626042954,3.624717181,3.592379747,3.520842825,3.431826247,3.341476402,3.273509252,3.240543405,3.230416901,3.247663614,3.28570554,3.33430238,3.386436145,3.43613418,3.490145833,3.542563827,3.584869096,3.610481504,3.606993267,3.585932946,3.559706811,3.54778329,3.559982979,3.573497703,3.623879942,3.684855455,3.718208887,3.706265534,3.667316605,3.583471219,3.491690253,3.44495244,3.471938841,3.543866555,3.67613785,3.860211373,4.08127275,4.327868966,4.592076787,4.896491187,5.203387288,5.455217798,5.616756851,5.678982994,5.651216106,5.578862368,5.532810322,5.555288942,5.624357001,5.750279948,5.917898886,6.102296606,6.286064479
